player,season,fg3_per_g,fg3a_per_g,fg3_pct,champion
Isaiah Rider,1997,1.5,4.0,0.375,False
Ricky Pierce,1997,0.3,2.3,0.143,False
Wesley Person,1997,2.8,6.6,0.424,False
Sam Perkins,1997,1.2,3.8,0.311,False
Gary Payton,1997,2.1,6.3,0.333,False
Cherokee Parks,1997,0.0,0.0,0.0,False
Robert Parish,1997,0.0,0.0,0.0,True
Bo Outlaw,1997,0.0,0.3,0.0,False
Greg Ostertag,1997,0.0,0.0,0.0,False
Hakeem Olajuwon,1997,0.0,0.2,0.0,False
Charles Oakley,1997,0.0,0.1,0.0,False
Gary Payton,1996,2.0,4.8,0.41,False
Billy Owens,1996,0.0,1.0,0.0,False
Greg Ostertag,1996,0.0,0.0,0.0,False
Hakeem Olajuwon,1996,0.0,0.1,0.0,False
Charles Oakley,1996,0.3,0.8,0.333,False
J.R. Reid,1996,0.0,0.0,0.0,False
Shaquille O'Neal,1996,0.0,0.0,0.0,False
Alonzo Mourning,1996,0.0,0.0,0.0,False
Chris Morris,1996,0.6,2.1,0.27,False
Will Perdue,1996,0.0,0.0,0.0,False
Terry Mills,1996,0.3,2.7,0.125,False
Anthony Peeler,1996,2.0,4.7,0.429,False
Theo Ratliff,1996,0.0,0.0,0.0,False
Sam Perkins,1996,1.5,4.1,0.368,False
Elliot Perry,1996,0.0,0.0,0.0,False
Chuck Person,1996,2.5,4.7,0.532,False
Wesley Person,1996,2.3,7.3,0.31,False
Bobby Phills,1996,0.7,3.3,0.2,False
Ricky Pierce,1996,0.4,1.6,0.25,False
Scottie Pippen,1996,1.7,5.8,0.286,True
Olden Polynice,1996,0.3,0.3,1.0,False
Eldridge Recasner,1996,0.0,1.0,0.0,False
Don Reid,1996,0.0,0.0,0.0,False
Reggie Miller,1996,2.0,6.0,0.333,False
Chris Mills,1996,0.0,1.7,0.0,False
Steve Kerr,1996,0.9,2.9,0.321,True
Nate McMillan,1996,1.0,2.1,0.475,False
Eric Leckner,1996,0.0,0.0,0.0,False
Doc Rivers,1996,0.5,1.0,0.5,False
Reggie Jordan,1996,0.0,0.0,0.0,False
Adam Keefe,1996,0.1,0.1,0.5,False
Shawn Kemp,1996,0.0,0.2,0.0,False
Stacey King,1996,0.0,0.0,0.0,False
Joe Kleine,1996,0.0,0.0,0.0,False
Jon Koncak,1996,0.0,0.0,0.0,False
Toni Kukoč,1996,0.9,4.5,0.191,True
Christian Laettner,1996,0.1,0.3,0.333,False
Antonio Lang,1996,0.0,0.0,0.0,False
Grant Long,1996,0.6,2.4,0.25,False
Aaron McKie,1996,0.4,1.6,0.25,False
Luc Longley,1996,0.0,0.0,0.0,True
George Lynch,1996,0.0,0.5,0.0,False
Sam Mack,1996,0.3,1.5,0.222,False
Dan Majerle,1996,3.3,7.7,0.435,False
Karl Malone,1996,0.0,0.2,0.0,False
Danny Manning,1996,0.0,0.3,0.0,False
Šarūnas Marčiulionis,1996,1.0,4.5,0.222,False
Donny Marshall,1996,0.0,0.0,0.0,False
Anthony Mason,1996,0.0,0.0,0.0,False
Derrick McKey,1996,1.0,2.4,0.417,False
Mitch Richmond,1996,2.0,5.8,0.348,False
Corliss Williamson,1996,0.0,0.0,0.0,False
Fred Roberts,1996,0.0,0.0,0.0,False
Clifford Robinson,1996,1.2,4.6,0.261,False
John Stockton,1996,0.6,2.1,0.289,False
Rod Strickland,1996,1.2,2.4,0.5,False
Bob Sura,1996,0.0,0.0,0.0,False
Kurt Thomas,1996,0.0,0.0,0.0,False
Brooks Thompson,1996,0.2,1.2,0.167,False
Otis Thorpe,1996,0.0,0.0,0.0,False
Sedale Threatt,1996,0.5,2.8,0.182,False
Wayman Tisdale,1996,0.0,0.0,0.0,False
Gary Trent,1996,0.0,0.0,0.0,False
Nick Van Exel,1996,1.3,4.0,0.313,False
Charlie Ward,1996,0.4,1.7,0.25,False
Bill Wennington,1996,0.0,0.1,0.0,True
Mark West,1996,0.0,0.0,0.0,False
Buck Williams,1996,0.2,0.4,0.5,False
Herb Williams,1996,0.0,0.0,0.0,False
Hot Rod Williams,1996,0.0,0.0,0.0,False
Monty Williams,1996,0.0,0.0,0.0,False
Walt Williams,1996,0.3,3.0,0.111,False
David Wingate,1996,0.1,0.2,0.5,False
Dontonio Wingfield,1996,1.2,2.0,0.6,False
Joe Wolf,1996,0.1,0.3,0.333,False
Haywoode Workman,1996,0.6,1.0,0.6,False
Eddie Jones,1996,2.5,4.8,0.526,False
John Starks,1996,2.6,5.6,0.467,False
Felton Spencer,1996,0.0,0.1,0.0,False
Elmore Spencer,1996,0.0,0.0,0.0,False
Danny Schayes,1996,0.0,0.0,0.0,False
David Robinson,1996,0.0,0.0,0.0,False
James Robinson,1996,1.0,3.0,0.333,False
Rumeal Robinson,1996,0.8,1.8,0.444,False
Dennis Rodman,1996,0.0,0.0,0.0,True
Lou Roe,1996,0.0,0.0,0.0,False
Sean Rooks,1996,0.0,0.0,0.0,False
Donald Royal,1996,0.0,0.0,0.0,False
Bryon Russell,1996,1.4,2.9,0.472,False
Arvydas Sabonis,1996,1.0,1.8,0.556,False
John Salley,1996,0.0,0.0,0.0,True
Steve Scheffler,1996,0.0,0.0,0.0,False
Eric Snow,1996,0.0,0.2,0.0,False
Detlef Schrempf,1996,1.0,2.7,0.368,False
Dennis Scott,1996,2.2,5.8,0.377,False
Brian Shaw,1996,0.8,2.2,0.364,False
Lionel Simmons,1996,0.8,2.3,0.333,False
Charles Smith,1996,0.0,0.0,0.0,False
Kenny Smith,1996,1.5,3.9,0.387,False
Michael Smith,1996,0.0,0.0,0.0,False
Steve Smith,1996,2.5,6.1,0.41,False
Tony Smith,1996,1.3,3.3,0.4,False
Rik Smits,1996,0.0,0.0,0.0,False
Michael Jordan,1996,1.4,3.4,0.403,True
Charles Jones,1996,0.0,0.0,0.0,False
Randy Brown,1996,0.2,0.4,0.5,True
Duane Causwell,1996,0.0,0.5,0.0,False
Jud Buechler,1996,0.5,1.2,0.381,True
Matt Bullard,1996,1.0,2.0,0.5,False
Michael Cage,1996,0.0,0.0,0.0,False
Adrian Caldwell,1996,0.0,0.0,0.0,False
Elden Campbell,1996,0.0,0.3,0.0,False
Antoine Carr,1996,0.0,0.0,0.0,False
Chris Carr,1996,0.7,1.0,0.667,False
Sam Cassell,1996,1.0,3.6,0.276,False
Cedric Ceballos,1996,1.3,4.0,0.313,False
Vlade Divac,1996,0.3,1.3,0.2,False
Pete Chilcutt,1996,0.0,1.0,0.0,False
Tyrone Corbin,1996,0.0,0.0,0.0,False
John Crotty,1996,0.0,0.0,0.0,False
Michael Curry,1996,0.0,0.3,0.0,False
Sasha Danilović,1996,1.3,3.3,0.4,False
Antonio Davis,1996,0.0,0.0,0.0,False
Dale Davis,1996,0.0,0.0,0.0,False
Hubert Davis,1996,1.3,2.4,0.526,False
Mark Bryant,1996,0.0,0.0,0.0,False
Chucky Brown,1996,0.0,0.0,0.0,False
Frank Brickowski,1996,0.3,1.0,0.273,False
Terrell Brandon,1996,1.0,3.0,0.333,False
Magic Johnson,1996,0.8,2.3,0.333,False
Cory Alexander,1996,0.1,0.6,0.2,False
John Amaechi,1996,0.0,0.0,0.0,False
Greg Anderson,1996,0.0,0.0,0.0,False
Nick Anderson,1996,1.6,5.7,0.286,False
Willie Anderson,1996,0.3,1.5,0.167,False
Vincent Askew,1996,0.3,1.2,0.261,False
Keith Askins,1996,0.7,2.0,0.333,False
Stacey Augmon,1996,0.0,0.1,0.0,False
Charles Barkley,1996,0.8,3.0,0.25,False
Mario Bennett,1996,0.0,0.0,0.0,False
David Benoit,1996,1.0,2.0,0.5,False
Travis Best,1996,0.2,1.2,0.167,False
Mookie Blaylock,1996,3.3,8.4,0.393,False
Anthony Bonner,1996,0.0,0.0,0.0,False
Anthony Bowie,1996,0.0,0.0,0.0,False
Donnie Boyce,1996,0.0,2.0,0.0,False
Vinny Del Negro,1996,1.6,2.7,0.593,False
Rex Chapman,1996,1.0,4.3,0.231,False
Clyde Drexler,1996,1.1,4.3,0.265,False
Jeff Hornacek,1996,1.9,3.2,0.586,False
Tim Hardaway,1996,2.7,7.3,0.364,False
Derek Harper,1996,1.4,4.4,0.314,False
Ron Harper,1996,0.8,2.6,0.319,True
Hersey Hawkins,1996,1.0,3.0,0.344,False
Alan Henderson,1996,0.0,0.0,0.0,False
Carl Herrera,1996,0.0,0.0,0.0,False
Grant Hill,1996,0.3,0.7,0.5,False
Chris Dudley,1996,0.0,0.0,0.0,False
Robert Horry,1996,2.6,6.6,0.396,False
A.C. Green,1996,0.0,0.8,0.0,False
Allan Houston,1996,2.3,7.0,0.333,False
Lindsey Hunter,1996,0.5,2.0,0.25,False
Bobby Hurley,1996,0.0,0.0,0.0,False
Mark Jackson,1996,0.8,3.6,0.222,False
Avery Johnson,1996,0.0,0.2,0.0,False
Eddie Johnson,1996,0.0,2.0,0.0,False
Ervin Johnson,1996,0.0,0.0,0.0,False
Kevin Johnson,1996,0.3,1.0,0.25,False
Anfernee Hardaway,1996,1.7,4.6,0.364,False
Tyrone Hill,1996,0.0,0.0,0.0,False
Mario Elie,1996,1.1,3.0,0.375,False
Duane Ferrell,1996,0.0,0.0,0.0,False
Horace Grant,1996,0.0,0.0,0.0,False
Joe Dumars,1996,1.7,4.7,0.357,False
Tyus Edney,1996,0.5,2.0,0.25,False
James Edwards,1996,0.0,0.0,0.0,True
Craig Ehlo,1996,0.8,2.6,0.304,False
Howard Eisley,1996,0.2,0.5,0.333,False
Sean Elliott,1996,1.0,3.4,0.294,False
Patrick Ewing,1996,0.1,0.3,0.5,False
Danny Ferry,1996,0.3,5.3,0.063,False
Greg Foster,1996,0.0,0.0,0.0,False
Kevin Gamble,1996,0.0,0.0,0.0,False
Chris Gatling,1996,0.0,0.0,0.0,False
Ron Grandison,1996,0.0,0.5,0.0,False
Brian Grant,1996,0.0,0.0,0.0,False
Gary Grant,1996,2.0,3.0,0.667,False
Harvey Grant,1996,0.2,1.4,0.143,False
Kendall Gill,1995,0.5,2.0,0.25,False
Duane Ferrell,1995,0.1,0.2,0.5,False
Danny Ferry,1995,2.0,3.8,0.533,False
Vern Fleming,1995,0.0,0.3,0.0,False
Kenny Gattison,1995,0.0,0.0,0.0,False
Clyde Drexler,1995,1.4,4.5,0.303,True
Greg Grant,1995,0.0,0.3,0.0,False
Harvey Grant,1995,1.7,3.0,0.556,False
Pervis Ellison,1995,0.0,0.0,0.0,False
Horace Grant,1995,0.0,0.1,0.0,False
Patrick Ewing,1995,0.1,0.3,0.333,False
Chris Dudley,1995,0.0,0.0,0.0,False
Dale Ellis,1995,1.3,4.3,0.308,False
Sean Elliott,1995,1.3,3.7,0.364,False
Mario Elie,1995,1.3,3.0,0.431,True
Craig Ehlo,1995,0.3,2.0,0.167,False
James Edwards,1995,0.0,0.0,0.0,False
Blue Edwards,1995,0.3,0.3,1.0,False
Acie Earl,1995,0.0,0.0,0.0,False
Richard Dumas,1995,0.0,0.0,0.0,False
Jack Haley,1995,0.0,0.0,0.0,False
A.C. Green,1995,0.1,1.2,0.083,False
Michael Jordan,1995,1.1,3.0,0.367,False
Tom Hammonds,1995,0.0,0.0,0.0,False
Mark Jackson,1995,0.9,2.4,0.4,False
Sherman Douglas,1995,1.0,3.0,0.333,False
Shawn Kemp,1995,0.3,0.3,1.0,False
Adam Keefe,1995,0.0,0.0,0.0,False
Eddie Jones,1995,1.2,2.7,0.444,False
Charles Jones,1995,0.0,0.1,0.0,True
Larry Johnson,1995,0.3,2.3,0.111,False
Kevin Johnson,1995,0.5,1.0,0.5,False
Ervin Johnson,1995,0.0,0.0,0.0,False
Avery Johnson,1995,0.0,0.1,0.0,False
Byron Houston,1995,0.0,0.0,0.0,False
Darrin Hancock,1995,0.0,0.0,0.0,False
Robert Horry,1995,2.0,5.0,0.4,True
Jeff Hornacek,1995,1.4,2.6,0.538,False
Tyrone Hill,1995,0.0,0.3,0.0,False
Carl Herrera,1995,0.0,0.0,0.0,True
Hersey Hawkins,1995,1.0,3.3,0.308,False
Antonio Harvey,1995,0.0,0.0,0.0,False
Ron Harper,1995,0.0,0.3,0.0,False
Derek Harper,1995,2.5,4.3,0.574,False
Anfernee Hardaway,1995,1.9,4.7,0.404,False
Greg Dreiling,1995,0.0,0.0,0.0,False
Greg Anderson,1995,0.0,0.0,0.0,False
James Donaldson,1995,0.0,0.0,0.0,False
Anthony Avent,1995,0.0,0.1,0.0,False
Sam Bowie,1995,0.0,0.0,0.0,False
Anthony Bowie,1995,0.3,0.4,0.714,False
Anthony Bonner,1995,0.0,0.2,0.0,False
Muggsy Bogues,1995,0.3,0.8,0.333,False
Corie Blount,1995,0.0,0.1,0.0,False
Mookie Blaylock,1995,3.7,9.3,0.393,False
David Benoit,1995,2.2,5.0,0.44,False
John Battle,1995,0.0,0.5,0.0,False
Charles Barkley,1995,0.9,3.5,0.257,False
Stacey Augmon,1995,0.0,0.0,0.0,False
Vlade Divac,1995,0.2,0.9,0.222,False
Vincent Askew,1995,1.0,1.3,0.8,False
B.J. Armstrong,1995,1.3,2.9,0.448,False
Greg Anthony,1995,0.6,2.1,0.304,False
Willie Anderson,1995,0.0,0.1,0.0,False
Nick Anderson,1995,2.0,5.1,0.383,False
Jerome Kersey,1995,0.0,0.7,0.0,False
Danny Ainge,1995,1.2,2.6,0.462,False
Michael Adams,1995,0.0,2.0,0.0,False
Mahmoud Abdul-Rauf,1995,0.7,4.0,0.167,False
Chucky Brown,1995,0.0,0.1,0.5,True
Dee Brown,1995,2.3,6.5,0.346,False
Mark Bryant,1995,0.0,0.0,0.0,False
Jud Buechler,1995,0.0,0.2,0.0,False
Bison Dele,1995,0.0,0.0,0.0,False
Vinny Del Negro,1995,0.6,1.3,0.45,False
Hubert Davis,1995,0.9,2.5,0.37,False
Dale Davis,1995,0.0,0.0,0.0,False
Antonio Davis,1995,0.0,0.0,0.0,False
Dell Curry,1995,2.3,5.3,0.429,False
Terry Cummings,1995,0.0,0.1,0.0,False
John Crotty,1995,0.0,0.0,0.0,False
Tyrone Corbin,1995,0.7,2.0,0.333,False
Steve Colter,1995,0.0,0.3,0.0,False
Doug Christie,1995,0.0,0.0,0.0,False
Pete Chilcutt,1995,0.7,1.8,0.389,True
Tom Chambers,1995,0.2,0.6,0.333,False
Cedric Ceballos,1995,1.8,5.0,0.36,False
Sam Cassell,1995,1.1,2.7,0.4,True
Antoine Carr,1995,0.0,0.0,0.0,False
Tony Campbell,1995,0.3,0.5,0.5,False
Elden Campbell,1995,0.0,0.0,0.0,False
Michael Cage,1995,0.0,0.3,0.0,False
Steve Kerr,1995,0.8,1.9,0.421,False
Chris Mills,1995,2.0,3.5,0.571,False
Greg Kite,1995,0.0,0.0,0.0,False
Detlef Schrempf,1995,2.5,4.5,0.556,False
Joe Kleine,1995,0.1,0.2,0.5,False
Rik Smits,1995,0.1,0.1,1.0,False
Tony Smith,1995,0.5,1.7,0.3,False
Steve Smith,1995,2.3,6.0,0.389,False
Kenny Smith,1995,2.1,4.7,0.442,True
Charles Smith,1995,0.0,0.2,0.0,False
Brian Shaw,1995,1.0,2.7,0.386,False
Dennis Scott,1995,2.7,7.2,0.371,False
Byron Scott,1995,0.5,2.0,0.265,False
Steve Scheffler,1995,0.0,0.0,0.0,False
John Stockton,1995,1.6,4.0,0.4,False
Danny Schayes,1995,0.0,0.1,0.0,False
Bryon Russell,1995,1.0,2.0,0.5,False
Trevor Ruffin,1995,0.2,0.8,0.25,False
Donald Royal,1995,0.0,0.0,0.0,False
Jalen Rose,1995,0.3,1.3,0.25,False
Tree Rollins,1995,0.0,0.0,0.0,False
Rodney Rogers,1995,0.3,1.3,0.25,False
Dennis Rodman,1995,0.0,0.4,0.0,False
James Robinson,1995,1.0,1.5,0.667,False
Bryant Stith,1995,0.3,2.0,0.167,False
Rod Strickland,1995,0.7,1.7,0.4,False
Clifford Robinson,1995,1.3,5.7,0.235,False
Ennis Whatley,1995,0.0,0.0,0.0,False
Haywoode Workman,1995,0.1,1.1,0.111,False
Joe Wolf,1995,0.0,0.0,0.0,False
David Wingate,1995,0.5,1.5,0.333,False
Reggie Williams,1995,1.3,4.3,0.308,False
Monty Williams,1995,0.0,0.0,0.0,False
Hot Rod Williams,1995,0.0,0.3,0.0,False
Herb Williams,1995,0.0,0.0,0.0,False
Buck Williams,1995,0.0,0.0,0.0,False
Dominique Wilkins,1995,2.0,4.3,0.471,False
Bill Wennington,1995,0.0,0.0,0.0,False
Derek Strong,1995,0.0,0.0,0.0,False
Jamie Watson,1995,0.0,0.0,0.0,False
Nick Van Exel,1995,2.1,6.6,0.318,False
Jeff Turner,1995,0.6,1.2,0.5,False
Wayman Tisdale,1995,0.0,0.1,0.0,False
Sedale Threatt,1995,0.0,2.0,0.0,False
Otis Thorpe,1995,0.0,0.0,0.0,False
Brooks Thompson,1995,1.0,1.3,0.75,False
Žan Tabak,1995,0.0,0.0,0.0,True
Greg Sutton,1995,0.0,1.7,0.0,False
David Robinson,1995,0.1,0.3,0.2,False
John Starks,1995,2.7,6.6,0.411,False
Fred Roberts,1995,0.0,0.0,0.0,False
Dikembe Mutombo,1995,0.0,0.0,0.0,False
Eric Montross,1995,0.0,0.0,0.0,False
Sam Mitchell,1995,0.0,0.1,0.0,False
Greg Minor,1995,0.0,0.0,0.0,False
Reggie Miller,1995,3.2,7.5,0.422,False
Anthony Miller,1995,0.0,0.0,0.0,False
Nate McMillan,1995,0.3,2.0,0.125,False
Aaron McKie,1995,0.3,0.7,0.5,False
Derrick McKey,1995,0.6,2.1,0.314,False
Xavier McDaniel,1995,0.0,0.3,0.0,False
Vernon Maxwell,1995,0.0,2.0,0.0,True
Anthony Mason,1995,0.0,0.1,0.0,False
Karl Malone,1995,0.2,0.6,0.333,False
Dan Majerle,1995,1.6,4.4,0.364,False
George Lynch,1995,0.1,0.5,0.2,False
Luc Longley,1995,0.0,0.0,0.0,False
Grant Long,1995,0.0,0.3,0.0,False
Cliff Levingston,1995,0.0,0.0,0.0,False
Andrew Lang,1995,0.0,0.0,0.0,False
Doc Rivers,1995,1.1,3.1,0.37,False
Alonzo Mourning,1995,1.0,2.0,0.5,False
Toni Kukoč,1995,1.4,3.2,0.438,False
Pete Myers,1995,0.1,0.2,0.5,False
Sam Perkins,1995,2.5,5.5,0.455,False
Ken Norman,1995,0.3,2.7,0.125,False
Dino Radja,1995,0.0,0.0,0.0,False
Mark Price,1995,1.0,4.3,0.235,False
Terry Porter,1995,0.7,1.7,0.4,False
Scottie Pippen,1995,1.4,3.8,0.368,False
Bobby Phills,1995,1.0,1.8,0.571,False
Wesley Person,1995,1.7,4.5,0.378,False
Chuck Person,1995,0.9,3.0,0.289,False
Elliot Perry,1995,0.2,0.6,0.4,False
J.R. Reid,1995,0.0,0.0,0.0,False
Will Perdue,1995,0.0,0.0,0.0,False
Gary Payton,1995,0.5,2.5,0.2,False
Robert Parish,1995,0.0,0.0,0.0,False
Hakeem Olajuwon,1995,0.1,0.2,0.5,True
Charles Oakley,1995,0.4,0.9,0.4,False
Shaquille O'Neal,1995,0.0,0.0,0.0,False
Anthony Peeler,1995,0.8,3.1,0.258,False
Julius Nwosu,1995,0.0,0.0,0.0,False
Corey Gaines,1994,0.0,0.3,0.0,False
Vern Fleming,1994,0.0,0.3,0.0,False
Sleepy Floyd,1994,0.0,0.0,0.0,False
Kendall Gill,1994,0.4,1.8,0.222,False
Chris Gatling,1994,0.0,0.0,0.0,False
Matt Geiger,1994,0.0,0.0,0.0,False
Duane Ferrell,1994,0.1,0.4,0.25,False
Armen Gilliam,1994,0.0,0.3,0.0,False
Paul Graham,1994,0.0,1.0,0.0,False
Danny Ferry,1994,0.0,0.0,0.0,False
LaPhonso Ellis,1994,0.3,0.5,0.5,False
Patrick Ewing,1994,0.2,0.4,0.364,False
Jo Jo English,1994,0.1,0.6,0.25,False
Dale Ellis,1994,1.3,4.3,0.294,False
Mario Elie,1994,0.4,1.4,0.313,True
Craig Ehlo,1994,0.7,2.1,0.348,False
Kevin Edwards,1994,0.0,0.5,0.0,False
Doug Edwards,1994,0.0,0.0,0.0,False
Horace Grant,1994,0.1,0.1,1.0,False
Chris Dudley,1994,0.0,0.0,0.0,False
Clyde Drexler,1994,0.8,3.3,0.231,False
Harvey Grant,1994,0.0,0.0,0.0,False
Rod Higgins,1994,0.7,2.3,0.286,False
Josh Grant,1994,0.0,0.0,0.0,False
Byron Houston,1994,0.0,0.0,0.0,False
Vinny Del Negro,1994,0.5,1.0,0.5,False
Kevin Johnson,1994,0.3,1.0,0.3,False
Frank Johnson,1994,0.0,0.3,0.0,False
Ervin Johnson,1994,0.0,0.0,0.0,False
Chris Jent,1994,0.3,1.2,0.231,True
Keith Jennings,1994,0.3,1.7,0.2,False
Jaren Jackson,1994,0.0,0.0,0.0,False
Jay Humphries,1994,0.4,1.4,0.318,False
Stephen Howard,1994,0.0,0.0,0.0,False
Robert Horry,1994,1.5,3.9,0.382,True
Jeff Grayer,1994,0.0,0.0,0.0,False
Jeff Hornacek,1994,0.9,2.1,0.441,False
Tyrone Hill,1994,0.0,0.0,0.0,False
Carl Herrera,1994,0.0,0.0,0.0,True
Skeeter Henry,1994,0.0,0.7,0.0,False
Derek Harper,1994,1.3,3.7,0.341,False
Anfernee Hardaway,1994,1.7,3.7,0.455,False
Tom Hammonds,1994,0.0,0.0,0.0,False
Jack Haley,1994,0.0,0.0,0.0,False
A.C. Green,1994,0.7,1.7,0.412,False
Bison Dele,1994,0.0,0.0,0.0,False
Avery Johnson,1994,0.0,0.3,0.0,False
Hubert Davis,1994,0.4,1.5,0.286,False
Stacey Augmon,1994,0.0,0.0,0.0,False
Anthony Bonner,1994,0.0,0.0,0.0,False
Walter Bond,1994,0.0,0.3,0.0,False
Mookie Blaylock,1994,2.0,5.8,0.344,False
Rolando Blackman,1994,0.3,0.7,0.5,False
David Benoit,1994,0.2,1.0,0.188,False
Benoit Benjamin,1994,0.0,0.0,0.0,False
John Battle,1994,0.0,0.0,0.0,False
Charles Barkley,1994,1.4,4.0,0.35,False
Anthony Avent,1994,0.0,0.0,0.0,False
Keith Askins,1994,0.0,0.0,0.0,False
Dale Davis,1994,0.0,0.1,0.0,False
Vincent Askew,1994,0.0,0.2,0.0,False
B.J. Armstrong,1994,0.7,1.2,0.583,False
Greg Anthony,1994,0.7,2.4,0.295,False
Willie Anderson,1994,0.3,0.3,1.0,False
Nick Anderson,1994,2.7,6.7,0.4,False
Kenny Anderson,1994,0.8,2.5,0.3,False
Danny Ainge,1994,1.7,4.0,0.425,False
Mahmoud Abdul-Rauf,1994,1.0,3.1,0.324,False
Shawn Kemp,1994,0.0,0.0,0.0,False
Anthony Bowie,1994,0.0,0.0,0.0,False
Terrell Brandon,1994,0.0,0.0,0.0,False
Kevin Brooks,1994,0.0,0.5,0.0,False
Scott Brooks,1994,0.2,0.2,1.0,True
Antonio Davis,1994,0.1,0.1,1.0,False
Lloyd Daniels,1994,1.0,2.0,0.5,False
Earl Cureton,1994,0.0,0.0,0.0,True
Terry Cummings,1994,0.0,0.0,0.0,False
John Crotty,1994,0.3,0.3,1.0,False
Tyrone Corbin,1994,0.3,0.8,0.333,False
Lester Conner,1994,0.0,0.0,0.0,False
Bimbo Coles,1994,0.2,0.8,0.25,False
Derrick Coleman,1994,1.3,2.3,0.556,False
Tom Chambers,1994,0.0,0.4,0.0,False
Cedric Ceballos,1994,0.0,0.2,0.0,False
Sam Cassell,1994,0.8,2.0,0.378,True
Bill Cartwright,1994,0.0,0.0,0.0,False
Antoine Carr,1994,0.0,0.0,0.0,False
Michael Cage,1994,0.0,0.0,0.0,False
Willie Burton,1994,0.0,1.0,0.0,False
Matt Bullard,1994,0.2,1.0,0.2,True
Mark Bryant,1994,0.0,0.5,0.0,False
P.J. Brown,1994,0.0,0.0,0.0,False
Adam Keefe,1994,0.0,0.0,0.0,False
Kenny Williams,1994,0.0,0.0,0.0,False
Tim Kempton,1994,0.0,0.0,0.0,False
Steve Scheffler,1994,0.0,0.0,0.0,False
Rik Smits,1994,0.0,0.0,0.0,False
Kenny Smith,1994,1.5,3.3,0.447,True
Charles Smith,1994,0.0,0.1,0.0,False
Scott Skiles,1994,0.0,1.0,0.0,False
Brian Shaw,1994,0.0,2.6,0.0,False
Rony Seikaly,1994,0.0,0.0,0.0,False
Dennis Scott,1994,2.3,7.3,0.318,False
Byron Scott,1994,0.6,1.2,0.474,False
Detlef Schrempf,1994,0.4,1.2,0.333,False
John Salley,1994,0.0,0.0,0.0,False
Mark Randall,1994,0.0,0.0,0.0,False
Bryon Russell,1994,0.3,0.5,0.667,False
Donald Royal,1994,0.0,0.0,0.0,False
Tree Rollins,1994,0.0,0.0,0.0,False
Rodney Rogers,1994,0.5,1.6,0.316,False
Dennis Rodman,1994,0.0,1.7,0.0,False
James Robinson,1994,0.3,0.5,0.5,False
David Robinson,1994,0.0,0.3,0.0,False
Clifford Robinson,1994,0.5,2.3,0.222,False
Glen Rice,1994,1.4,4.6,0.304,False
Felton Spencer,1994,0.0,0.0,0.0,False
Latrell Sprewell,1994,2.7,7.7,0.348,False
John Starks,1994,1.9,5.3,0.356,False
Bryant Stith,1994,0.0,0.1,0.0,False
Haywoode Workman,1994,0.4,1.3,0.286,False
Steve Kerr,1994,0.6,1.6,0.375,False
Kevin Willis,1994,0.0,0.5,0.0,False
Scott Williams,1994,0.0,0.0,0.0,False
Reggie Williams,1994,1.7,4.2,0.4,False
Jayson Williams,1994,0.0,0.0,0.0,False
Herb Williams,1994,0.0,0.0,0.0,False
Buck Williams,1994,0.0,0.0,0.0,False
Gerald Wilkins,1994,2.3,5.3,0.438,False
Ennis Whatley,1994,0.0,0.0,0.0,False
Mark West,1994,0.0,0.0,0.0,False
David Wesley,1994,0.3,1.3,0.25,False
Bill Wennington,1994,0.0,0.0,0.0,False
Chris Webber,1994,0.0,0.7,0.0,False
Rex Walters,1994,0.0,0.0,0.0,False
Otis Thorpe,1994,0.0,0.1,0.5,True
LaSalle Thompson,1994,0.0,0.0,0.0,False
Rod Strickland,1994,0.0,0.3,0.0,False
John Stockton,1994,0.3,1.5,0.167,False
J.R. Reid,1994,0.0,0.0,0.0,False
Steve Smith,1994,1.8,4.4,0.409,False
Mark Price,1994,0.7,3.0,0.222,False
Rick Mahorn,1994,0.0,0.0,0.0,False
Oliver Miller,1994,0.0,0.0,0.0,False
Darnell Mee,1994,0.3,1.3,0.25,False
Nate McMillan,1994,0.8,2.2,0.364,False
Derrick McKey,1994,0.5,1.5,0.333,False
Vernon Maxwell,1994,2.0,6.0,0.326,True
Anthony Mason,1994,0.0,0.0,0.0,False
Danny Manning,1994,0.0,0.0,0.0,False
Karl Malone,1994,0.0,0.3,0.0,False
Dan Majerle,1994,2.0,5.9,0.339,False
Luc Longley,1994,0.0,0.0,0.0,False
Chris Mills,1994,1.3,1.7,0.8,False
Grant Long,1994,0.0,0.0,0.0,False
Andrew Lang,1994,0.0,0.1,0.0,False
Toni Kukoč,1994,0.8,1.9,0.421,False
Larry Krystkowiak,1994,0.0,0.0,0.0,False
Jon Koncak,1994,0.0,0.0,0.0,False
Negele Knight,1994,0.0,0.8,0.0,False
Joe Kleine,1994,0.0,0.0,0.0,False
Terry Porter,1994,1.5,3.5,0.429,False
Jerome Kersey,1994,0.0,0.0,0.0,False
Reggie Miller,1994,2.2,5.2,0.422,False
Chris King,1994,0.0,0.0,0.0,False
Harold Miner,1994,0.0,0.0,0.0,False
Hakeem Olajuwon,1994,0.1,0.2,0.5,True
Scottie Pippen,1994,1.2,4.5,0.267,False
Bobby Phills,1994,0.3,0.3,1.0,False
Elliot Perry,1994,0.0,0.0,0.0,False
Sam Perkins,1994,1.2,2.8,0.429,False
Gary Payton,1994,0.6,1.8,0.333,False
